Radio Frequency,Azimuth,Angle Of Elevation,Ground_Truth,Predicted_Cluster
5400,1.747277587,1.742501462,Emitter_2,Emitter_2
5409.626799,0.434943688,0,Emitter_3,Emitter_3
5400,1.866680887,1.467961568,Emitter_2,Emitter_2
5404.271706,1.463767328,1.646367004,Emitter_2,Noise
5410,1.962353568,1.778424539,Emitter_2,Emitter_2
5401.593876,0,0,Emitter_3,Emitter_3
5404.369556,0.661197374,0.421055549,Noise,Noise
5410,2,2,Emitter_2,Emitter_2
5404.87249,0,0,Emitter_3,Noise
5403.591476,0.333662418,0,Emitter_3,Noise
5407.479249,0.18075044,0,Emitter_3,Emitter_3
5407.024502,0.196513137,0.165465694,Emitter_3,Noise
5403.904216,0.0822612,1.398869976,Noise,Noise
5401.884271,1.02233176,1.747763577,Noise,Noise
5402.784767,1.697423286,1.628020144,Emitter_2,Noise
5403.244518,1.870323767,1.689277262,Emitter_2,Emitter_2
5400,1.646296687,1.669681056,Emitter_2,Noise
5400,0.526273357,0.178396205,Emitter_3,Emitter_3
5402.21503,1.6622212,1.848624015,Emitter_2,Emitter_2
5400.502911,1.339088915,1.628069794,Noise,Noise
5400.959451,0.759106703,0,Emitter_3,Emitter_3
5405.949227,0.015360963,0,Emitter_3,Noise
5410,0.341001928,0,Emitter_3,Emitter_3
5406.465897,1.907378477,1.950132634,Emitter_2,Emitter_2
5408.401257,1.769440509,1.808370367,Emitter_2,Emitter_2
5407.003595,0.165613478,0.593238585,Noise,Noise
5410,0.043048138,0,Emitter_3,Emitter_3
5410,1.951302921,2,Emitter_2,Emitter_2
5400,0.324035261,0,Emitter_3,Emitter_3
5401.658916,1.540207527,1.653947212,Emitter_2,Noise
5400,1.728833013,1.64151386,Emitter_2,Noise
5408.122304,0.453697648,0.62222711,Noise,Noise
5400.821378,1.827178283,1.721811251,Emitter_2,Emitter_2
5406.587238,1.982015433,1.329719395,Emitter_2,Emitter_2
5409.775476,1.66581378,1.897517023,Emitter_2,Emitter_2
5403.838446,2,2,Emitter_2,Emitter_2
5402.724581,0.514174845,0.136992794,Noise,Noise
5400,1.718515815,1.547864775,Emitter_2,Noise
5400,1.867374938,2,Emitter_2,Emitter_2
5400,0.14033298,0,Emitter_3,Emitter_3
5410,1.898934553,1.887730131,Emitter_2,Emitter_2
5400,0.379048441,0.093714927,Emitter_3,Emitter_3
5400.010563,0.325935905,0.197924943,Emitter_3,Emitter_3
5400,0.311124932,0.061537843,Emitter_1,Emitter_3
5402.76651,0.204946333,0,Emitter_1,Noise
5404.74347,0.563255154,0.232500291,Noise,Noise
5402.653848,1.663594233,1.846568811,Emitter_2,Noise
5410,1.670800684,1.766121322,Emitter_2,Emitter_2
5400,1.723817298,1.723698148,Emitter_2,Emitter_2
5410,0.450276858,0,Emitter_3,Emitter_3
5400,2,1.923667194,Emitter_2,Emitter_2
5400.542892,1.794801691,1.762162102,Emitter_2,Emitter_2
5400,0.152373273,0,Emitter_1,Emitter_3
5400,0.064225429,0,Emitter_3,Emitter_3
5406.148977,1.269297486,0.616666979,Noise,Noise
5410.574559,0.055397562,0.025676887,Emitter_3,Emitter_3
5403.007385,1.916030689,1.873754988,Emitter_2,Emitter_2
5404.999966,2,1.750858495,Emitter_2,Emitter_2
5410,2,1.572802461,Emitter_2,Emitter_2
5409.052438,1.225080881,1.744183932,Emitter_2,Noise
5400,0.533385706,0.093307791,Emitter_3,Emitter_3
5408.495882,0,0,Emitter_3,Emitter_3
5408.752252,0.146322666,-0.006688977,Emitter_3,Emitter_3
5403.422912,1.766398923,1.945685433,Emitter_2,Emitter_2
5400,0.431091868,0,Emitter_1,Emitter_3
5400,0.354931073,0.222209698,Emitter_3,Emitter_3
5403.538221,0.052881207,0,Emitter_1,Noise
5400,0.202691569,0,Emitter_3,Emitter_3
5410,0.18272402,0.309899076,Emitter_3,Emitter_3
5400,1.76325479,1.476780646,Emitter_2,Noise
5410,1.905256493,2,Emitter_2,Emitter_2
5401.612641,0.503745147,1.170912726,Noise,Noise
5400,1.878674338,1.71862411,Emitter_2,Emitter_2
5400,0.022971927,0.077136254,Emitter_3,Emitter_3
5405.701343,0.409324499,0.313543813,Emitter_3,Noise
5400,0.470291092,0.022952964,Emitter_3,Emitter_3
5404.125767,1.414401326,1.834584922,Noise,Noise
5400,1.918259583,1.527583029,Emitter_2,Emitter_2
5411.099209,1.889000168,1.905737269,Emitter_2,Noise
5402.326708,-0.11261115,-0.129822113,Emitter_3,Noise
5400,0.492635777,0.046282425,Emitter_3,Emitter_3
5399.532675,0.2442466,-0.06102083,Emitter_3,Emitter_3
5400,1.744400191,2,Emitter_2,Emitter_2
5405.908234,0.40044474,0.670089166,Noise,Noise
5400,1.551696743,1.787735801,Emitter_2,Noise
5401.846199,1.570805809,0.40645161,Noise,Noise
5400,1.727199753,1.660650367,Emitter_2,Noise
5410,0.196237442,0.077676084,Emitter_1,Emitter_3
5400,0.0043122,0.013328335,Emitter_3,Emitter_3
5410,1.573105216,2,Emitter_2,Emitter_2
5402.667937,1.912363344,1.808703381,Emitter_2,Emitter_2
5400,0.258420416,0.426870561,Emitter_1,Emitter_3
5400,0.438889827,0,Emitter_3,Emitter_3
5407.955378,2,1.81639115,Emitter_2,Emitter_2
5410,1.850563781,1.837642631,Emitter_2,Emitter_2
5401.230694,0.123623407,0.114462681,Emitter_3,Emitter_3
5401.846703,0.884825349,1.215750956,Noise,Noise
5410,2,2,Emitter_2,Emitter_2
5407.229362,0.673282089,0,Emitter_3,Emitter_3
5410,0.462894193,0,Emitter_3,Emitter_3
5402.89334,2,1.919306629,Emitter_2,Emitter_2
5409.657552,1.989258649,1.424520808,Emitter_2,Emitter_2
5401.666345,0.909393764,0.069726486,Noise,Noise
5400,1.555451355,1.757467582,Emitter_2,Noise
5400,2,1.965198977,Emitter_2,Emitter_2
5400,0.306212919,0,Emitter_1,Emitter_3
5400,0.260458948,0,Emitter_1,Emitter_3
5400,1.726751997,1.861285417,Emitter_2,Emitter_2
5401.980675,1.492782033,2,Emitter_2,Noise
5410,2,2,Emitter_2,Emitter_2
5399.431638,1.957008986,2.072277179,Emitter_2,Noise
5401.052437,1.534153789,1.961209977,Emitter_2,Noise
5410,1.793260495,1.943060755,Emitter_2,Emitter_2
5400,2,1.725272647,Emitter_2,Emitter_2
5409.88175,0.401857441,0.466868024,Noise,Emitter_3
5410,0.141961954,0,Emitter_3,Emitter_3
5400,2,1.94259723,Emitter_2,Emitter_2
5400,1.876095249,1.378530599,Emitter_2,Noise
5400,0.297442864,0.011086117,Emitter_3,Emitter_3
5400,1.865243634,1.860442302,Emitter_2,Emitter_2
5400,2,1.728332612,Emitter_2,Emitter_2
5400,1.973712568,1.846246381,Emitter_2,Emitter_2
5410,1.990595254,1.607600894,Emitter_2,Emitter_2
5405.34026,0.527995203,0,Emitter_3,Noise
5410,0.2854101,0,Emitter_3,Emitter_3
5404.222852,0.393695688,0.097776761,Emitter_1,Noise
5400,1.803026215,2,Emitter_2,Emitter_2
5400,0.232985956,0,Emitter_3,Emitter_3
5400,1.61700206,1.708710056,Emitter_2,Noise
5400,1.793127526,1.776821507,Emitter_2,Emitter_2
5400,1.488802859,1.925322693,Emitter_2,Noise
5410,0.311361798,0.075706248,Emitter_3,Emitter_3
5400,1.859330152,1.66568018,Emitter_2,Emitter_2
5410,2,1.586496996,Emitter_2,Emitter_2
5400,1.752951553,1.798960279,Emitter_2,Emitter_2
5406.85813,1.966073741,1.809533942,Emitter_2,Emitter_2
5400,0.634591636,0,Emitter_3,Emitter_3
5400,1.781059776,1.923072649,Emitter_2,Emitter_2
5400.487502,0.263921929,0,Emitter_1,Emitter_3
5404.660429,0.363275636,0.033205265,Emitter_3,Noise
5405.547409,1.823610465,1.784016037,Emitter_2,Emitter_2
5404.773109,1.956106773,1.662847124,Emitter_2,Emitter_2
5403.324695,0.359078389,0.307933296,Emitter_1,Noise
5400.768126,1.650912703,1.832045054,Emitter_2,Noise
5410,1.864571592,1.808453756,Emitter_2,Emitter_2
5407.081802,1.3256241,0.124102258,Noise,Noise
5406.671153,0.323886694,0.216331503,Emitter_1,Noise
5400,1.798593681,1.681352209,Emitter_2,Emitter_2
5408.034921,1.780826547,1.991308017,Emitter_2,Emitter_2
5400.96906,0.285370871,0,Emitter_3,Emitter_3
5409.109138,1.815189427,1.562933838,Emitter_2,Emitter_2
5400,0,0.067744294,Emitter_3,Emitter_3
5400,0.4714968,0,Emitter_3,Emitter_3
5408.657514,1.188193079,1.312098384,Noise,Noise
5401.455639,1.675782296,1.810272465,Emitter_2,Noise
5405.021449,0,0.232971199,Emitter_1,Noise
5403.935534,0.290386247,0.109474204,Emitter_1,Noise
5400,1.576983045,1.975415031,Emitter_2,Emitter_2
5400,1.981290508,1.612647897,Emitter_2,Emitter_2
5401.707433,1.993280206,1.738349293,Emitter_2,Emitter_2
5400,0.421077463,0.146736133,Emitter_1,Emitter_3
5400,1.845067204,1.584375929,Emitter_2,Emitter_2
5400.24973,1.522131516,1.4302584,Emitter_2,Noise
5399.538154,1.998554102,1.831865727,Emitter_2,Emitter_2
5400,2,2,Emitter_2,Emitter_2
5403.965705,0.408029536,0.263205411,Emitter_3,Noise
5400,0,0.199054854,Emitter_1,Emitter_3
5404.501747,0.167225768,0,Emitter_3,Noise
5400,0,0,Emitter_1,Emitter_3
5400.545888,1.916018345,2,Emitter_2,Emitter_2
5405.747498,0.917560122,0.292103502,Noise,Noise
5407.089084,0.183440596,0,Emitter_1,Noise
5400,1.927333988,1.750638104,Emitter_2,Emitter_2
5402.853579,0.64565302,-0.047389618,Emitter_3,Noise
5400,0.199487622,0,Emitter_3,Emitter_3
5400,0.176996964,0,Emitter_3,Emitter_3
5400,0.669436715,0,Emitter_3,Emitter_3
5400.301366,1.293618896,1.696404528,Noise,Noise
5400,1.909025768,1.637983499,Emitter_2,Emitter_2
5400,0.157369621,0,Emitter_3,Emitter_3
5410,0.259807764,0,Emitter_3,Emitter_3
5410,1.75417259,2,Emitter_2,Emitter_2
5400,1.923704794,2,Emitter_2,Emitter_2
5409.811542,2.032476633,1.725528025,Emitter_2,Emitter_2
5400,2,1.667379627,Emitter_2,Emitter_2
5405.208206,0.339881605,0,Emitter_1,Noise
5400,0.469099095,0,Emitter_1,Emitter_3
5400,2,1.737891025,Emitter_2,Emitter_2
5400,1.782274418,2,Emitter_2,Emitter_2
5410,0.412026311,0,Emitter_3,Emitter_3
5410,1.558357642,1.853866556,Emitter_2,Emitter_2
5404.890224,0.342809296,0.030505542,Emitter_3,Noise
5402.367466,1.954002363,2,Emitter_2,Emitter_2
5410,1.42531985,1.879980341,Emitter_2,Emitter_2
5400,2,1.887757354,Emitter_2,Emitter_2
5407.855475,0.720478645,0,Emitter_3,Emitter_3
5410,1.602845573,1.836378361,Emitter_2,Emitter_2
5400,0.194525572,0.158716899,Emitter_3,Emitter_3
5401.562253,0.011050533,1.297758627,Noise,Noise
5406.559379,0,0,Emitter_3,Noise
5400,0.502602455,0.195660876,Emitter_3,Emitter_3
5400,0.315742596,0,Emitter_1,Emitter_3
5400,0.29373569,0.018952387,Emitter_3,Emitter_3
5405.930107,0.420788687,1.787945592,Noise,Noise
5400.66932,1.876619006,1.879800899,Emitter_2,Emitter_2
5399.267389,0.503732123,0.182094967,Emitter_3,Noise
5400,0.27197675,0.200017776,Emitter_1,Emitter_3
5410,0.179288419,0.225288799,Emitter_3,Emitter_3
5409.916554,1.084233331,1.894095895,Noise,Noise
5410,0.262464603,0,Emitter_1,Emitter_3
5400,0.086212742,0.029389998,Emitter_1,Emitter_3
5400,1.87212667,2,Emitter_2,Emitter_2
5400,0.153564753,0,Emitter_3,Emitter_3
5410.205754,1.322838756,1.88076543,Emitter_2,Noise
5400,1.806316931,1.395754212,Emitter_2,Noise
5407.575064,0.319283017,0.09594938,Emitter_3,Emitter_3
5405.166026,0.194802824,0,Emitter_1,Noise
5400,0.399347605,0.00031215,Emitter_1,Emitter_3
5400,0.418990921,0,Emitter_1,Emitter_3
5400,0.231194258,0,Emitter_3,Emitter_3
5410,1.604289332,1.976795476,Emitter_2,Emitter_2
5400,0.321483519,0.181138122,Emitter_3,Emitter_3
5400,0.507956739,0.201038894,Emitter_3,Emitter_3
5403.092473,0.492330979,0,Emitter_3,Noise
5407.684824,1.835541401,1.673315939,Noise,Emitter_2
5405.760873,0.176840663,0,Emitter_3,Noise
5400,0.507178893,0.147713827,Emitter_3,Emitter_3
5407.988284,1.813255013,1.719571506,Emitter_2,Emitter_2
5400.274055,1.83010732,1.646341381,Emitter_2,Emitter_2
5400,0.133676248,0.112490974,Emitter_1,Emitter_3
5410,1.839647755,1.857198567,Emitter_2,Emitter_2
5400,0.129014958,0.103676229,Emitter_3,Emitter_3
5401.647151,0.448908354,0,Emitter_1,Emitter_3
5410,1.953037986,1.900027835,Emitter_2,Emitter_2
5410,1.621483573,1.956782793,Emitter_2,Emitter_2
5400,0.042612215,0.039669683,Emitter_3,Emitter_3
5406.826838,1.82382512,0.886108114,Noise,Noise
5405.920041,1.774215577,2,Emitter_2,Emitter_2
5400,1.986504543,2,Emitter_2,Emitter_2
5409.131082,1.144671149,1.566113393,Noise,Noise
5400,2,1.873778458,Emitter_2,Emitter_2
5400,0.64557105,0,Emitter_1,Emitter_3
5410,0.207422022,0.178296647,Emitter_3,Emitter_3
5410,0,0.058958319,Emitter_3,Emitter_3
5402.498897,0.380521912,0.266360912,Emitter_1,Emitter_3
5400,1.968073764,2,Emitter_2,Emitter_2
5400,0.237247392,0.258159023,Emitter_1,Emitter_3
5400,0.431810788,0.331963489,Emitter_1,Emitter_3
5400,2,1.943569406,Emitter_2,Emitter_2
5400,0.329979719,0,Emitter_1,Emitter_3
5400,0,0.134846097,Emitter_3,Emitter_3
5410,2,1.692177437,Emitter_2,Emitter_2
5400.364754,1.666099288,1.783376113,Emitter_2,Noise
5406.663555,0.133658532,0,Emitter_3,Noise
5400,0.159732766,0,Emitter_1,Emitter_3
5400,0.368095675,0,Emitter_3,Emitter_3
5408.054778,0.073893703,0,Emitter_3,Emitter_3
5400,0.214039586,0,Emitter_1,Emitter_3
5410,0.165767288,0,Emitter_3,Emitter_3
5400,1.814396536,1.940227152,Emitter_2,Emitter_2
5400,0.181873297,0.010387823,Emitter_1,Emitter_3
5400.178488,2,1.596093417,Emitter_2,Emitter_2
5407.727568,1.854107994,1.78745687,Emitter_2,Emitter_2
5400,2,1.870590316,Emitter_2,Emitter_2
5400.506581,1.500178825,1.836210705,Noise,Noise
5400,0.425620049,0,Emitter_3,Emitter_3
5401.125924,1.614701231,1.987360848,Emitter_2,Emitter_2
5401.33439,0.737395757,0.134838316,Noise,Emitter_3
5400,1.736280766,1.59465716,Emitter_2,Noise
5404.594859,1.645526904,1.52958604,Emitter_2,Noise
5401.146882,2,1.580486145,Emitter_2,Emitter_2
5400,0.087811875,0.128919247,Emitter_1,Emitter_3
5407.755234,1.744558905,1.77185989,Noise,Emitter_2
5400,0.254418237,0.051568592,Emitter_3,Emitter_3
5410,1.760312489,1.858518573,Emitter_2,Emitter_2
5400,1.954075927,1.762129512,Emitter_2,Emitter_2
5400,0.202335999,0.081726808,Emitter_3,Emitter_3
5406.591405,1.575276102,0.694069247,Noise,Noise
5410,2,1.927928337,Emitter_2,Emitter_2
5410,0.496911666,0,Emitter_3,Emitter_3
5410,1.967875851,1.910599945,Emitter_2,Emitter_2
5401.433658,0.077674601,0.439538563,Noise,Emitter_3
5400.048884,2,1.656596955,Emitter_2,Emitter_2
5403.270345,1.844076564,1.892297087,Emitter_2,Emitter_2
5400,1.95776472,2,Emitter_2,Emitter_2
5404.902128,0.632870603,0,Emitter_3,Noise
5400,0.344170616,0,Emitter_3,Emitter_3
5400.722043,0.238844467,0.117288357,Emitter_1,Emitter_3
5400,0,0.283020293,Emitter_1,Emitter_3
5410,0.089381026,0,Emitter_3,Emitter_3
5410,1.346718685,1.567202964,Emitter_2,Noise
5403.450521,0.157007321,0.0191757,Emitter_3,Noise
5409.976343,1.859322109,2.117273763,Emitter_2,Noise
5409.524686,1.79835622,1.558741851,Emitter_2,Emitter_2
5400,2,1.531819046,Emitter_2,Emitter_2
5400,0.446497927,0.041800432,Emitter_3,Emitter_3
5400,0.537685255,0,Emitter_3,Emitter_3
5409.997485,0.260788775,0,Emitter_1,Emitter_3
5406.384282,0.726272315,1.523769679,Noise,Noise
5400,0.043741003,0.372552421,Emitter_3,Emitter_3
5410,1.843998295,1.414726935,Emitter_2,Emitter_2
5409.647945,1.637653245,1.167394196,Noise,Noise
5403.324555,0.389425113,0.232172501,Emitter_3,Noise
5400,0.049751562,0,Emitter_3,Emitter_3
5410,1.869495732,1.379255566,Emitter_2,Emitter_2
5404.720815,1.647260109,1.765906284,Emitter_2,Emitter_2
5400,2,1.87087402,Emitter_2,Emitter_2
5410,0.357884962,0.201585289,Emitter_3,Emitter_3
5410,0.518392752,0,Emitter_3,Emitter_3
5409.892764,0.150627969,0,Emitter_3,Emitter_3
5400,0,0,Emitter_1,Emitter_3
5404.014658,0.142033278,1.038945902,Noise,Noise
5400,0.109525388,0.158568656,Emitter_3,Emitter_3
5407.731119,0.466448318,0,Emitter_3,Emitter_3
5400,0.173246024,0,Emitter_1,Emitter_3
5400,0.55502031,0.151058143,Emitter_3,Emitter_3
5407.867741,1.891359622,2,Emitter_2,Emitter_2
5410,1.793905699,1.519429189,Emitter_2,Emitter_2
5407.37119,1.624424663,1.716039469,Emitter_2,Emitter_2
5400,2,2,Emitter_2,Emitter_2
5400,2,1.789024836,Emitter_2,Emitter_2
5409.718731,1.330019199,1.267441534,Noise,Noise
5404.839403,0.263835572,0.110879923,Emitter_3,Noise
5402.089637,0.555688735,0,Emitter_3,Emitter_3
5403.390709,0.111617802,0.072356717,Emitter_1,Noise
5400,1.648884451,2,Emitter_2,Emitter_2
5400,0.36081819,0,Emitter_3,Emitter_3
5410,1.443153425,1.914533109,Emitter_2,Emitter_2
5400,1.420460928,1.842898112,Emitter_2,Noise
5400,1.624238214,1.984805119,Emitter_2,Emitter_2
5400,0.334637389,0,Emitter_3,Emitter_3
5410,1.772674679,1.362325979,Emitter_2,Emitter_2
5400,0.151274229,0,Emitter_3,Emitter_3
5410,1.766887452,2,Emitter_2,Emitter_2
5406.626757,1.814200364,1.224012452,Noise,Noise
5409.600851,1.71516449,2,Emitter_2,Emitter_2
5402.032629,0.413084941,0.009646809,Emitter_3,Emitter_3
5409.684122,1.537901365,0.470597093,Noise,Noise
5400,2,2,Emitter_2,Emitter_2
5406.339808,1.848057869,2,Emitter_2,Emitter_2
5400,1.84580091,2,Emitter_2,Emitter_2
5400,0.318422928,0.062814022,Emitter_1,Emitter_3
5410,1.610073376,1.849490792,Emitter_2,Emitter_2
5400,1.797610376,1.681866681,Emitter_2,Emitter_2
5400.118447,0.309577094,0.057604542,Emitter_3,Emitter_3
5400,0.778063431,0.035500092,Emitter_3,Emitter_3
5402.755338,0.175166076,0,Emitter_3,Noise
5400,1.61061338,1.786834172,Emitter_2,Noise
5400,0.276971069,0.138541631,Emitter_3,Emitter_3
5406.755619,1.924794996,1.719794245,Emitter_2,Emitter_2
5400,0.294985927,0.123557755,Emitter_1,Emitter_3
5410,1.902078289,2,Emitter_2,Emitter_2
5405.30143,1.484131914,1.714141696,Emitter_2,Emitter_2
5408.303058,0.25642728,-0.121123712,Emitter_3,Noise
5405.004814,1.550545023,1.43624696,Emitter_2,Noise
5401.974341,1.981200831,2,Emitter_2,Emitter_2
5400,1.703126813,1.629619711,Emitter_2,Noise
5400,0.166771636,0.003602312,Emitter_3,Emitter_3
5401.244318,1.804728931,1.692372043,Emitter_2,Emitter_2
5402.704847,1.839181499,1.857010023,Emitter_2,Emitter_2
5400,0.482418601,0,Emitter_3,Emitter_3
5403.816688,0.729912475,0,Emitter_3,Noise
5400,1.906660435,1.719408253,Emitter_2,Emitter_2
5400,0.000622991,0,Emitter_3,Emitter_3
5400,0.501253672,0.187859264,Emitter_3,Emitter_3
5400.542597,0.195411756,0.367530177,Emitter_1,Emitter_3
5403.57976,1.934654944,1.957321704,Emitter_2,Emitter_2
5410,0.112964688,0,Emitter_1,Emitter_3
5403.196912,0.419841589,0,Emitter_3,Noise
5409.994638,0.536325837,0.950071522,Noise,Noise
5400,1.740600359,1.860755967,Emitter_2,Emitter_2
5410,0.281853721,0.082174011,Emitter_3,Emitter_3
5410,1.687721098,1.581221726,Emitter_2,Emitter_2
5410,0.296477868,0,Emitter_3,Emitter_3
5404.07241,0.110915976,0,Emitter_1,Noise
5407.443105,1.684964209,1.927061631,Emitter_2,Emitter_2
5405.507612,0.147305583,0,Emitter_3,Noise
5402.155812,0.551475791,1.561547661,Noise,Noise
5410,1.454400428,1.764901199,Emitter_2,Emitter_2
5402.514074,2,1.874659694,Emitter_2,Emitter_2
5401.108516,1.765579826,1.427759639,Emitter_2,Noise
5410,2,2,Emitter_2,Emitter_2
5400,0.318968575,0,Emitter_3,Emitter_3
5410,0.142926076,0.113574349,Emitter_3,Emitter_3
5410,0.049189758,0.106654643,Emitter_1,Emitter_3
5400,1.598694514,1.692834681,Emitter_2,Noise
5400,0.127456425,0,Emitter_3,Emitter_3
5400.427305,1.823845833,1.293814003,Noise,Noise
5400,0.356077303,0.258230455,Emitter_3,Emitter_3
5399.098337,1.739841735,1.982003256,Emitter_2,Noise
5402.16356,0.096621272,-0.082477422,Emitter_3,Noise
5400,1.653517993,1.681920174,Emitter_2,Noise
5403.15157,0.588309499,1.554103885,Noise,Noise
5404.801562,0.294175387,0.459848082,Emitter_3,Noise
5400.575784,1.629740729,1.739037997,Emitter_2,Noise
5400,0.086294882,0.183708231,Emitter_1,Emitter_3
5404.893307,0.178274516,0.234084745,Emitter_3,Noise
5400,0.352843117,0,Emitter_1,Emitter_3
5400,1.686294941,1.839033905,Emitter_2,Emitter_2
5400,1.910050761,1.437775635,Emitter_2,Emitter_2
5400,1.930462522,1.426124787,Emitter_2,Emitter_2
5410,0.124740041,0.050623405,Emitter_3,Emitter_3
5400,1.767345357,1.748326098,Emitter_2,Emitter_2
5400,1.91115232,1.592359049,Emitter_2,Emitter_2
5408.466862,0.152971108,0.075706878,Emitter_3,Emitter_3
5410,1.757858386,1.871917385,Emitter_2,Emitter_2
5400,0.343594238,0,Emitter_3,Emitter_3
5400,1.935344499,1.871646906,Emitter_2,Emitter_2
5400,2,1.882219659,Emitter_2,Emitter_2
5405.423433,0.60004691,0.014524917,Emitter_3,Noise
5410,0.480328261,0,Emitter_3,Emitter_3
5403.520038,1.686524255,1.553320838,Emitter_2,Noise
5406.986238,0.233321988,1.035807574,Noise,Noise
5407.729702,1.406470759,1.893590361,Emitter_2,Noise
5400,1.951540168,1.812436515,Emitter_2,Emitter_2
5399.828666,2.037920572,1.640172434,Emitter_2,Emitter_2
5400,0.044800032,0.054737076,Emitter_3,Emitter_3
5400,0.538218776,0.194813753,Emitter_1,Emitter_3
5408.117203,0.16968912,0.046981797,Emitter_3,Emitter_3
5401.700522,1.752731675,1.579722441,Emitter_2,Noise
5400,0.25020258,0,Emitter_3,Emitter_3
5400,0.622008224,0,Emitter_1,Emitter_3
5408.209293,1.344350515,1.962757636,Emitter_2,Noise
5410,0.531855595,0,Emitter_3,Emitter_3
5403.39467,1.811860767,1.615872933,Emitter_2,Emitter_2
5400,0.299034091,0,Emitter_3,Emitter_3
5401.192189,1.652588854,2,Emitter_2,Emitter_2
5404.27858,0.204162102,0.084036628,Emitter_3,Noise
5408.37278,0.61404789,0,Emitter_3,Emitter_3
5400,0.520813339,0,Emitter_3,Emitter_3
5404.304696,0.222668225,0.137793799,Emitter_3,Noise
5400,0.020885488,0,Emitter_1,Emitter_3
5400.435515,0.194705786,0,Emitter_1,Emitter_3
5407.146937,1.197705034,1.343292805,Noise,Noise
5400,0.547374316,0.036020337,Emitter_3,Emitter_3
5400,0.442962954,0,Emitter_1,Emitter_3
5403.672912,0.093857474,0.201131833,Emitter_3,Noise
5400,0.280876087,0.078347655,Emitter_3,Emitter_3
5400,0.34919924,0,Emitter_3,Emitter_3
5406.207561,1.658413672,1.774216607,Emitter_2,Emitter_2
5400,0.271862817,0.031453312,Emitter_3,Emitter_3
5408.535766,0.644597849,0.123877363,Emitter_3,Emitter_3
5410,1.640945906,1.694161199,Emitter_2,Emitter_2
5410,1.424908952,1.849560337,Emitter_2,Emitter_2
5404.254851,2,1.512457219,Emitter_2,Emitter_2
5403.823191,0.088677342,0.729679914,Noise,Noise
5400,0.1957281,0.027130453,Emitter_3,Emitter_3
5410,1.816612251,1.854871874,Emitter_2,Emitter_2
5400,1.658054491,1.69366272,Emitter_2,Noise
5400,2,2,Emitter_2,Emitter_2
5400,0.163127354,0,Emitter_3,Emitter_3
5400,1.246194224,1.903835994,Emitter_2,Noise
5410,0.41905662,0,Emitter_3,Emitter_3
5409.952846,0.333369275,0,Emitter_3,Emitter_3
5400,1.792365699,1.792808264,Emitter_2,Emitter_2
5400,0.470714068,0,Emitter_3,Emitter_3
5402.566937,1.620475005,1.721264092,Emitter_2,Noise
5402.580939,1.75087258,2,Emitter_2,Emitter_2
5410,0.011592573,0.259977543,Emitter_3,Emitter_3
5410,1.855523868,1.726059138,Emitter_2,Emitter_2
5400,0.272524876,0.336248752,Emitter_3,Emitter_3
5400,0.29952594,0,Emitter_1,Emitter_3
5406.332073,1.818055029,2,Emitter_2,Emitter_2
5400,0.166179348,0,Emitter_1,Emitter_3
5404.143114,1.845734166,2.052897917,Emitter_2,Emitter_2
5404.468635,0.366744371,0.107333103,Emitter_1,Noise
5404.672663,1.048645265,1.621353325,Noise,Noise
5408.66456,1.967483502,1.623187313,Emitter_2,Emitter_2
5407.879021,1.859928995,1.794257428,Emitter_2,Emitter_2
5400,0.162732387,0,Emitter_3,Emitter_3
5410,0,0,Emitter_3,Emitter_3
5404.473975,1.725895338,2,Emitter_2,Emitter_2
5400,0,0,Emitter_3,Emitter_3
5410,1.87912221,1.764231414,Emitter_2,Emitter_2
5400,0.058113759,0.188561131,Emitter_3,Emitter_3
5402.03382,1.544644493,1.721276246,Emitter_2,Noise
5400,1.816642607,1.89569278,Emitter_2,Emitter_2
5400,0.708243958,0,Emitter_3,Emitter_3
5400.098415,0.356699955,0.186811729,Emitter_3,Emitter_3
5407.38705,0,0,Emitter_3,Emitter_3
5400,1.632124851,1.612952761,Emitter_2,Noise
5401.087884,1.541384281,1.391998036,Emitter_2,Noise
5400,1.586470886,1.862617349,Emitter_2,Noise
5400,1.476346562,1.673843976,Emitter_2,Noise
5406.711412,1.911013968,1.90270887,Emitter_2,Emitter_2
5410,1.570369534,1.631650945,Emitter_2,Emitter_2
5409.000314,1.409725788,1.808782258,Emitter_2,Noise
5405.577431,1.297710236,1.973869293,Noise,Noise
5400,0.28496901,0.485499991,Emitter_3,Emitter_3
5405.720023,1.82814336,1.655000457,Emitter_2,Emitter_2
5400,0.248285661,0.206755961,Emitter_1,Emitter_3
5400,1.552154031,1.670951129,Emitter_2,Noise
5400,0.306629483,0.15442795,Emitter_1,Emitter_3
5400,1.45489808,1.802377417,Emitter_2,Noise
5403.08905,0.635611109,0.027720591,Emitter_1,Noise
5410,1.75142162,1.667310353,Emitter_2,Emitter_2
5410,0.554183766,0,Emitter_3,Emitter_3
5400,0.525636026,0.020013764,Emitter_1,Emitter_3
5400,1.700400489,1.931003789,Emitter_2,Emitter_2
5400.563913,0.458227846,0.474490621,Emitter_3,Noise
5400,1.8523272,1.703171199,Emitter_2,Emitter_2
5404.10893,0.252549703,0.12449207,Emitter_3,Noise
5400,1.428588762,1.862466435,Emitter_2,Noise
5400.793388,0.12453394,0,Emitter_3,Emitter_3
5404.95828,0.374652102,0,Emitter_1,Noise
5400.151431,0.360364301,0,Emitter_3,Emitter_3
