row,true_label,predicted_cluster,distance_to_centroid,is_ground_truth_noise
2732,0,0,1.147503691,0
2733,0,0,1.265263224,0
2734,2,2,1.040962265,0
2735,0,0,0.4881707481,0
2736,2,2,0.9292027087,0
2737,0,0,1.646659604,0
2738,0,0,0.7610734244,0
2739,2,1,0.6108899696,0
2740,0,0,0.9279864715,0
2741,0,0,0.2788045886,0
2742,0,0,0.9909305429,0
2743,2,2,0.6349182927,0
2744,2,1,0.3434616786,0
2745,0,0,1.170195433,0
2746,1,2,0.6607839225,0
2747,2,2,0.5936793688,0
2748,0,0,0.8157044185,0
2749,0,0,0.8092885709,0
2750,0,0,1.079093021,0
2751,0,0,0.9461951974,0
2752,1,2,1.164205089,0
2753,1,2,1.499210668,0
2754,2,1,1.034394775,0
2755,1,1,0.4450473322,0
2756,1,2,0.6969204566,0
2757,2,2,0.4876288477,0
2758,0,0,1.039383739,0
2759,1,2,0.6424567571,0
2760,2,2,0.6503498552,0
2761,-2,3,0.9411250981,1
2762,0,0,1.272540995,0
2763,1,1,0.3132826585,0
2764,0,0,1.017708981,0
2765,1,2,0.420163472,0
2766,2,2,0.3473957123,0
2767,1,2,0.4815605596,0
2768,1,2,1.113736101,0
2769,0,0,1.091826085,0
2770,0,0,1.187183152,0
2771,0,0,0.8717319197,0
2772,-1,1,2.322300376,1
2773,0,0,1.061193187,0
2774,2,2,0.5279624161,0
2775,0,0,0.9463129216,0
2776,0,0,0.8433087209,0
2777,1,2,1.031657745,0
2778,0,0,0.9593491254,0
2779,0,0,1.065034091,0
2780,0,0,0.9486050417,0
2781,0,0,1.459306841,0
2782,2,2,1.365967839,0
2783,-2,2,1.875055479,1
2784,0,0,1.28020127,0
2785,1,2,0.3896437493,0
2786,2,2,0.6384374404,0
2787,0,0,0.9722756453,0
2788,0,0,1.176927453,0
2789,1,2,0.328402997,0
2790,0,0,1.315392367,0
2791,2,2,0.6297234934,0
2792,1,2,0.4818684001,0
2793,2,2,0.7668621703,0
2794,0,0,0.6936370627,0
2795,0,0,1.229938823,0
2796,2,2,0.423340387,0
2797,0,0,0.9297652354,0
2798,0,0,1.277795402,0
2799,0,0,0.7165728911,0
2800,-1,3,1.168626744,1
2801,0,0,1.578384307,0
2802,-1,0,1.847270146,1
2803,0,0,0.9643970429,0
2804,0,0,1.169651263,0
2805,0,0,1.029424351,0
2806,0,0,1.445055395,0
2807,1,2,0.33795828,0
2808,0,0,0.5822970584,0
2809,0,0,0.8226153128,0
2810,0,0,1.07670369,0
2811,0,0,1.161660947,0
2812,0,0,1.307924567,0
2813,-1,3,1.390181818,1
2814,1,2,0.8164487673,0
2815,0,0,0.8604692528,0
2816,2,1,0.6221704361,0
2817,0,0,1.662141899,0
2818,1,2,1.544550004,0
2819,1,2,0.8253510388,0
2820,1,1,0.6947346375,0
2821,2,1,0.7402849411,0
2822,1,2,0.3696819849,0
2823,-1,0,1.61637239,1
2824,1,2,0.4385120778,0
2825,1,2,1.471220691,0
2826,2,2,0.5747762142,0
2827,1,2,0.6338006153,0
2828,0,0,1.757760396,0
2829,0,0,1.623350836,0
2830,0,0,1.134859077,0
2831,0,0,1.3694827,0
2832,2,2,0.8714613747,0
2833,2,1,0.3377125377,0
2834,0,0,2.024688383,0
2835,2,2,0.9046578465,0
2836,2,2,1.008215158,0
2837,0,0,1.773182448,0
2838,0,0,1.042175342,0
2839,1,2,0.9121135541,0
2840,1,2,0.5373247005,0
2841,2,1,0.7797451929,0
2842,1,1,0.5261702054,0
2843,0,0,1.63872082,0
2844,2,2,0.320477871,0
2845,0,0,0.8403355744,0
2846,0,0,1.608526501,0
2847,2,2,0.8848904694,0
2848,1,1,0.5334854872,0
2849,1,1,0.7791702848,0
2850,0,0,1.140941363,0
2851,1,2,1.144703679,0
2852,-1,3,1.231701626,1
2853,-1,3,1.0181376,1
2854,0,0,1.170646877,0
2855,0,0,1.660572406,0
2856,0,0,1.752143443,0
2857,0,0,1.676568552,0
2858,-2,3,1.469420314,1
2859,0,0,1.024294907,0
2860,0,0,1.663576481,0
2861,1,1,0.3065601408,0
2862,1,2,0.3317047867,0
2863,2,1,0.6594112514,0
2864,0,0,1.755053471,0
2865,1,1,0.7967578119,0
2866,0,0,1.473490579,0
2867,-2,3,1.868892375,1
2868,0,0,0.8971745734,0
2869,0,0,0.9018902359,0
2870,0,0,2.104692552,0
2871,1,1,0.6548544749,0
2872,0,0,1.366171615,0
2873,1,1,1.386524613,0
2874,-2,3,1.653552338,1
2875,0,0,0.6293240754,0
2876,1,2,1.773953834,0
2877,0,0,1.260602132,0
2878,0,0,1.171567853,0
2879,1,1,0.8059548936,0
2880,1,1,0.6116284331,0
2881,1,2,0.8784320759,0
2882,1,2,0.6235308031,0
2883,2,1,0.258315975,0
2884,0,0,1.170371733,0
2885,0,0,0.940656257,0
2886,0,0,1.172413998,0
2887,2,2,0.5967921154,0
2888,2,2,0.5814772675,0
2889,1,2,1.016466496,0
2890,0,0,1.168713086,0
2891,1,2,0.3364380002,0
2892,0,0,1.356024314,0
2893,1,1,0.8566329875,0
2894,1,1,0.4888403048,0
2895,2,2,0.4804276164,0
2896,0,0,1.653552834,0
2897,0,0,0.9809284096,0
2898,0,0,1.140933664,0
2899,0,0,1.030694033,0
2900,2,2,0.7734036781,0
2901,0,0,0.9856534787,0
2902,-2,3,1.861807847,1
2903,1,2,0.5199323144,0
2904,-1,0,2.602578561,1
2905,2,2,0.793259965,0
2906,0,0,0.9501102857,0
2907,0,0,1.791713177,0
2908,0,0,0.8760483831,0
2909,2,2,1.504542205,0
2910,0,0,1.27830162,0
2911,0,0,0.9501977934,0
2912,1,1,0.3622265444,0
2913,0,0,0.5717484148,0
2914,0,0,1.190701725,0
2915,1,2,0.556094976,0
2916,0,0,1.770272582,0
2917,1,2,0.6078745448,0
2918,-1,0,1.422643599,1
2919,1,2,0.537574574,0
2920,0,0,1.283726777,0
2921,0,0,0.5979674255,0
2922,0,0,0.9481388408,0
2923,0,0,1.142809346,0
2924,1,2,0.7456717492,0
2925,2,2,1.078998267,0
2926,2,2,0.4141928705,0
2927,0,0,1.229732709,0
2928,2,2,0.3640633301,0
2929,-1,3,1.894993234,1
2930,-1,2,1.324388443,1
2931,-1,3,1.709828116,1
2932,0,0,1.084028222,0
2933,1,1,0.4688793411,0
2934,1,2,0.8328425638,0
2935,2,1,0.7677497452,0
2936,0,0,0.7886776432,0
2937,0,0,0.8010747558,0
2938,1,2,0.8765302756,0
2939,1,1,0.4383564021,0
2940,1,1,0.6381905132,0
2941,0,0,0.9273169746,0
2942,0,0,0.9916491926,0
2943,0,0,1.129447991,0
2944,0,0,1.714337295,0
2945,1,1,0.4845980941,0
2946,0,0,1.391617432,0
2947,1,2,1.143316163,0
2948,2,2,0.464452348,0
2949,2,2,1.135913903,0
2950,0,0,1.457544419,0
2951,1,1,0.5092585831,0
2952,1,2,0.6647297894,0
2953,1,2,0.8405889874,0
2954,2,2,0.6300026843,0
2955,0,0,1.76672942,0
2956,1,2,1.083602451,0
2957,2,2,0.4952178932,0
2958,1,2,0.5280600724,0
2959,0,0,0.9401053667,0
2960,0,0,0.805662441,0
2961,2,2,1.099528719,0
2962,1,1,0.7709385714,0
2963,-1,3,2.054492506,1
2964,0,0,0.9700907729,0
2965,0,0,1.764255672,0
2966,0,0,1.136129859,0
2967,2,2,0.5958947593,0
2968,1,2,0.6229879793,0
2969,1,2,0.6092449032,0
2970,-2,1,1.310162045,1
2971,2,1,0.4641250447,0
2972,0,0,1.306951681,0
2973,0,0,1.164069413,0
2974,0,0,1.706359658,0
2975,0,0,0.9132534206,0
2976,0,0,1.173391548,0
2977,-2,3,1.888942897,1
2978,2,1,0.5330102315,0
2979,1,2,0.4976207888,0
2980,-1,3,1.407931984,1
2981,1,2,0.5170809222,0
2982,0,0,1.002232154,0
2983,0,0,0.9556308514,0
2984,1,2,0.3753521389,0
2985,0,0,1.467558776,0
2986,1,1,0.9453549829,0
2987,0,0,1.016930067,0
2988,1,1,0.9055561527,0
2989,0,0,1.626740416,0
2990,-1,2,1.398411142,1
2991,2,1,1.139567066,0
2992,0,0,1.135000522,0
2993,0,0,0.471705247,0
2994,2,2,1.085321306,0
2995,1,1,1.185996539,0
2996,0,0,0.6229421466,0
2997,2,2,1.091062615,0
2998,0,0,1.745211906,0
2999,0,0,1.63497157,0
3000,-2,0,2.540825211,1
3001,1,2,0.7915535535,0
3002,-1,2,1.714491148,1
3003,0,0,0.9483964777,0
3004,2,1,1.956669261,0
3005,1,2,0.6983725143,0
3006,2,2,0.3682215307,0
3007,0,0,0.6152353585,0
3008,1,2,0.5765026689,0
3009,-2,3,2.095422895,1
3010,2,1,0.3592807234,0
3011,0,0,1.041799526,0
3012,0,0,0.9555223062,0
3013,1,2,1.009651761,0
3014,-1,3,1.549642972,1
3015,1,2,1.123284913,0
3016,1,2,0.4138844791,0
3017,2,2,1.044061738,0
3018,2,1,1.704995521,0
3019,0,0,1.103945533,0
3020,-1,1,1.928409941,1
3021,2,2,0.670918967,0
3022,0,0,1.765380872,0
3023,0,0,1.100963339,0
3024,2,1,1.159685279,0
3025,1,1,0.4855404523,0
3026,2,2,0.6068318375,0
3027,2,1,0.3416406534,0
3028,2,2,0.230600962,0
3029,1,2,1.047528392,0
3030,0,0,0.9062100537,0
3031,-1,0,1.357533316,1
3032,-1,3,1.537977931,1
3033,1,1,0.3457820977,0
3034,0,0,1.303329674,0
3035,0,0,0.9703801356,0
3036,1,2,0.5829585265,0
3037,0,0,1.00895968,0
3038,0,0,1.844337977,0
3039,0,0,0.923411067,0
3040,0,0,0.9083817456,0
3041,0,0,1.14939742,0
3042,-1,3,2.070259021,1
3043,-1,3,1.950196891,1
3044,0,0,1.286083287,0
3045,1,2,0.5496301321,0
3046,0,0,0.7605117326,0
3047,2,1,0.5880265325,0
3048,0,0,0.8735847511,0
3049,1,2,1.121896118,0
3050,0,0,0.9491405851,0
3051,0,0,0.441597184,0
3052,-1,0,2.198312098,1
3053,0,0,1.711620172,0
3054,-2,2,2.027409631,1
3055,-1,0,1.966430739,1
3056,0,0,0.9888072556,0
3057,1,2,1.260215385,0
3058,-1,3,1.895041842,1
3059,2,2,0.4894055007,0
3060,1,1,0.7544533614,0
3061,0,0,1.255821895,0
3062,-1,0,1.886801944,1
3063,0,0,1.043878134,0
3064,2,1,0.4650870027,0
3065,2,2,0.4425949151,0
3066,2,2,0.9061463975,0
3067,0,0,0.9460039123,0
3068,-1,3,1.352426106,1
3069,1,2,0.4538052156,0
3070,-1,1,1.269203914,1
3071,0,0,0.8980926219,0
3072,1,1,1.320968864,0
3073,0,0,0.8754851158,0
3074,0,0,1.16051679,0
3075,2,2,0.6578712077,0
3076,0,0,1.039900909,0
3077,0,0,0.5681997894,0
3078,0,0,0.5282950605,0
3079,0,0,1.149976142,0
3080,0,0,0.9742240235,0
3081,1,1,0.5006794722,0
3082,1,1,0.4597114404,0
3083,0,0,1.620928565,0
3084,1,2,0.7212603607,0
3085,1,2,1.088389307,0
3086,-1,3,1.92577398,1
3087,1,2,0.5463668272,0
3088,0,0,1.710026042,0
3089,-1,3,1.894847335,1
3090,0,0,1.87274637,0
3091,0,0,1.09110275,0
3092,-1,3,1.943877896,1
3093,0,0,0.8244312215,0
3094,1,2,0.5588517907,0
3095,0,0,1.66687802,0
3096,0,0,1.513076026,0
3097,0,0,0.4799776793,0
3098,1,2,0.8820059118,0
3099,1,2,1.194458376,0
3100,0,0,0.4442831101,0
3101,2,2,1.471202303,0
3102,0,0,0.9003253426,0
3103,0,0,1.075384012,0
3104,2,2,0.7173055206,0
3105,0,0,0.9865794462,0
3106,0,0,1.105394554,0
3107,0,0,1.061384045,0
3108,1,2,1.077131013,0
3109,0,0,1.00590634,0
3110,0,0,1.096382571,0
3111,2,2,0.8637083572,0
3112,1,1,0.6413514384,0
3113,0,0,1.78248487,0
3114,2,1,0.5032002296,0
3115,2,2,1.04196868,0
3116,1,2,0.5262413005,0
3117,0,0,1.148861895,0
3118,0,0,0.955779349,0
3119,2,2,0.8393113845,0
3120,1,2,0.7362232709,0
3121,0,0,0.8283758843,0
3122,-2,3,1.206850109,1
3123,0,0,0.9941403831,0
3124,1,2,0.5251856922,0
3125,0,0,0.7678377264,0
3126,0,0,0.957200644,0
3127,0,0,1.642690549,0
3128,1,2,0.9557742816,0
3129,0,0,1.715989185,0
3130,-1,0,2.03476764,1
3131,2,2,0.5186455279,0
3132,2,2,0.5275113764,0
3133,1,2,0.9371249895,0
3134,0,0,1.639696212,0
3135,0,0,0.9586249865,0
3136,2,2,0.4158293611,0
3137,1,1,0.7705371952,0
3138,0,0,1.010656704,0
3139,-1,0,1.813325542,1
3140,1,1,0.7235066643,0
3141,1,2,0.6058818977,0
3142,1,1,0.4855142331,0
3143,0,0,1.688099505,0
3144,0,0,0.9385736793,0
3145,0,0,1.757399118,0
3146,-1,0,2.155416976,1
3147,1,2,0.6911096732,0
3148,0,0,1.118855753,0
3149,0,0,1.635532518,0
3150,0,0,1.778984727,0
3151,1,2,1.507202979,0
3152,-1,3,1.88809179,1
3153,0,0,1.683106614,0
3154,1,1,1.017590382,0
3155,1,2,1.433134973,0
3156,0,0,0.9601630414,0
3157,0,0,0.9024422505,0
3158,1,1,0.9520439262,0
3159,0,0,1.766800033,0
3160,0,0,1.021315156,0
3161,0,0,0.9652532514,0
3162,0,0,0.7138319961,0
3163,-1,1,2.028176577,1
3164,-1,0,2.015294617,1
3165,-2,3,1.540304812,1
3166,1,2,0.3515684145,0
3167,0,0,1.552455968,0
3168,1,1,0.4499169531,0
3169,2,2,0.6456084159,0
3170,2,1,1.66862016,0
3171,0,0,1.096191739,0
3172,0,0,0.8869723792,0
3173,1,2,1.097646638,0
3174,0,0,1.101966383,0
3175,0,0,0.9429096696,0
3176,2,2,0.4566787025,0
3177,1,1,0.728412141,0
3178,1,1,0.6992636235,0
3179,0,0,1.097489325,0
3180,2,1,1.735498317,0
3181,0,0,1.730798327,0
3182,1,1,0.6331500434,0
3183,-2,3,1.539301341,1
3184,2,2,0.5980622154,0
3185,0,0,0.9611894885,0
3186,1,2,0.2227308158,0
3187,2,1,0.37606016,0
3188,1,1,0.4728555646,0
3189,0,0,0.9640658526,0
3190,2,2,0.3573771786,0
3191,1,1,1.165323491,0
3192,2,2,1.408192718,0
3193,1,2,0.8227296266,0
3194,0,0,1.002415249,0
3195,2,2,0.5685290409,0
3196,2,2,0.6941316041,0
3197,1,2,0.6581622579,0
3198,1,2,0.9455457748,0
3199,0,0,1.101466587,0
3200,0,0,0.948210603,0
3201,0,0,0.6451794057,0
3202,0,0,1.109263879,0
3203,1,2,0.2814017308,0
3204,1,2,0.9905289714,0
3205,2,1,0.6642295361,0
3206,1,2,1.248946669,0
3207,1,1,0.547551993,0
3208,1,2,0.4169309014,0
3209,1,1,0.7915031959,0
3210,0,0,1.141355768,0
3211,1,2,0.6511974873,0
3212,0,0,1.634393454,0
3213,1,1,0.5586012924,0
3214,0,0,1.456093064,0
3215,0,0,0.949235724,0
3216,-1,0,2.058698445,1
3217,2,1,0.7725994675,0
3218,1,2,0.6657594892,0
3219,0,0,0.9687366476,0
3220,2,2,1.268161376,0
3221,0,0,1.543102115,0
3222,1,2,0.4350869184,0
3223,0,0,1.907819574,0
3224,1,2,0.5535396083,0
3225,0,0,0.6035064894,0
3226,1,2,0.6631139888,0
3227,0,0,0.9381059782,0
3228,1,2,0.3794352848,0
3229,2,2,0.457203142,0
3230,1,2,0.330913966,0
3231,-1,1,2.232728084,1
3232,1,1,0.3335935858,0
3233,0,0,0.9652829931,0
3234,0,0,0.9752422099,0
3235,0,0,1.717081122,0
3236,0,0,1.705334884,0
3237,0,0,1.569817867,0
3238,0,0,0.5898863113,0
3239,0,0,0.9821286006,0
3240,2,2,0.5446839953,0
3241,1,2,0.9075123925,0
3242,1,2,0.7147759872,0
3243,2,2,0.4649684816,0
3244,2,1,0.6895300069,0
3245,0,0,0.6920937443,0
3246,0,0,0.9909753751,0
3247,1,2,0.3397840682,0
3248,0,0,0.9472485549,0
3249,0,0,1.048556272,0
3250,0,0,1.241296642,0
3251,1,2,1.389403409,0
3252,-1,3,2.144759224,1
3253,2,1,1.487873601,0
3254,1,2,0.2479338458,0
3255,1,1,1.239036682,0
3256,0,0,0.6470742276,0
3257,0,0,1.753083744,0
3258,1,2,0.9060750523,0
3259,-2,3,2.054838545,1
3260,1,1,1.175280111,0
3261,1,1,0.5219383804,0
3262,1,1,1.057424964,0
3263,0,0,1.062502622,0
3264,2,2,0.5114311326,0
3265,1,2,0.9731047458,0
3266,2,1,0.4845123074,0
3267,0,0,1.003630505,0
3268,2,1,1.041231675,0
3269,2,2,0.200037677,0
3270,1,1,0.8580572639,0
3271,0,0,1.660673813,0
3272,1,2,0.3717262847,0
3273,0,0,1.775968395,0
3274,0,0,1.722574333,0
3275,0,0,1.02527541,0
3276,0,0,1.650484379,0
3277,1,2,1.525559589,0
3278,0,0,0.3710094204,0
3279,2,2,0.3088487514,0
3280,0,0,0.4569522186,0
3281,2,1,0.8716839371,0
3282,1,2,1.220621837,0
3283,1,2,1.085897682,0
3284,1,2,0.5225255609,0
3285,2,2,1.135284184,0
3286,-1,1,2.145134772,1
3287,0,0,0.9484588387,0
3288,1,1,1.292663913,0
3289,0,0,1.143357651,0
3290,0,0,1.477102319,0
3291,1,1,0.705058809,0
3292,0,0,1.176556142,0
3293,2,2,1.036763183,0
3294,2,2,1.045605179,0
3295,1,2,1.027336252,0
3296,1,2,0.833052018,0
3297,0,0,1.368312969,0
3298,0,0,1.629906956,0
3299,-1,3,1.076538816,1
3300,2,1,1.064604958,0
3301,1,2,1.106503961,0
3302,2,2,1.122118887,0
3303,0,0,1.437242856,0
3304,2,1,0.4150560146,0
3305,0,0,0.9861138963,0
3306,2,2,0.6061389661,0
3307,0,0,1.202961308,0
3308,0,0,0.8449527673,0
3309,1,1,0.6616241646,0
3310,1,2,0.6376312218,0
3311,0,0,1.725537947,0
3312,0,0,0.9582511583,0
3313,1,2,0.5816397078,0
3314,2,2,0.5578758083,0
3315,0,0,0.7233362741,0
3316,0,0,0.9160195758,0
3317,0,0,1.642892751,0
3318,1,2,1.492430972,0
3319,1,2,0.5885848521,0
3320,1,2,0.5517736088,0
3321,2,1,0.4379254282,0
3322,1,2,0.3792942356,0
3323,0,0,1.786651731,0
3324,-1,3,1.706671112,1
3325,0,0,1.148587081,0
3326,0,0,0.8809166591,0
3327,2,2,0.8527184595,0
3328,0,0,1.778466059,0
3329,2,2,0.7852201405,0
3330,1,1,1.194547167,0
3331,0,0,0.8066042153,0
3332,0,0,1.786938784,0
3333,1,1,0.4313524486,0
3334,1,2,0.3637756475,0
3335,1,2,0.9401234926,0
3336,1,2,0.4936019438,0
3337,2,2,1.202478237,0
3338,0,0,0.9755065469,0
3339,1,2,0.7595173591,0
3340,1,2,0.8470606771,0
3341,1,2,0.8156373068,0
3342,0,0,1.663624645,0
3343,0,0,1.173657265,0
3344,1,2,0.7681987424,0
3345,0,0,0.9892010873,0
3346,0,0,1.082946213,0
3347,1,1,1.05400689,0
3348,0,0,0.9130461984,0
3349,1,2,0.6715264631,0
3350,2,2,1.097007791,0
3351,0,0,0.9907868575,0
3352,0,0,0.8377014063,0
3353,0,0,0.9967587143,0
3354,0,0,1.628350613,0
3355,0,0,1.020392689,0
3356,0,0,1.773107266,0
3357,2,2,0.3803847149,0
3358,2,2,1.126835146,0
3359,-2,0,2.488397528,1
3360,1,2,1.137755128,0
3361,0,0,1.100495135,0
3362,0,0,0.9105617081,0
3363,1,1,0.3316148726,0
3364,1,2,0.7096777205,0
3365,0,0,0.7238521193,0
3366,0,0,1.047842576,0
3367,-1,3,1.711013576,1
3368,1,1,0.2973061888,0
3369,-1,2,1.782024389,1
3370,2,1,0.8608535652,0
3371,0,0,1.601953401,0
3372,1,1,0.8042445184,0
3373,0,0,1.074289218,0
3374,0,0,1.189018452,0
3375,1,2,0.4703067615,0
3376,0,0,0.5084636572,0
3377,1,2,0.7849972756,0
3378,1,2,0.6722828969,0
3379,0,0,0.715276036,0
3380,2,2,0.6821925216,0
3381,0,0,0.9370507753,0
3382,0,0,0.782672072,0
3383,0,0,1.764496932,0
3384,1,2,0.4474984011,0
3385,0,0,1.676663272,0
3386,1,2,0.4749846367,0
3387,0,0,0.7879221381,0
3388,0,0,1.641520814,0
3389,2,2,0.6246151669,0
3390,0,0,1.612614011,0
3391,1,1,1.132024739,0
3392,2,2,1.23907891,0
3393,0,0,0.8651984188,0
3394,-1,3,1.149803678,1
3395,-1,0,1.614102041,1
3396,1,1,0.2724215221,0
3397,1,2,0.5796286132,0
3398,-2,3,2.411594385,1
3399,0,0,1.14324184,0
3400,1,2,0.6310553526,0
3401,0,0,1.918862613,0
3402,1,2,0.3327397725,0
3403,1,1,0.5273373342,0
3404,0,0,0.9377567158,0
3405,-1,0,1.691628862,1
3406,1,2,0.3486679497,0
3407,2,2,1.189791968,0
3408,2,2,0.4523037434,0
3409,-2,3,2.591529131,1
3410,2,2,1.039663759,0
3411,0,0,0.5438001427,0
3412,0,0,1.168691228,0
3413,0,0,1.724837268,0
3414,0,0,1.708290313,0
3415,-2,1,1.455391792,1
3416,0,0,1.062750682,0
3417,0,0,0.8900388856,0
3418,1,2,0.6126575099,0
3419,0,0,0.9153683184,0
3420,0,0,2.163846196,0
3421,0,0,1.697097882,0
3422,-2,2,1.742334569,1
3423,0,0,1.392218993,0
3424,-1,3,1.331680915,1
3425,2,2,1.547322406,0
3426,1,2,0.8428005508,0
3427,1,1,1.249859869,0
3428,0,0,1.03871811,0
3429,1,1,0.7245861483,0
3430,1,2,0.4132921226,0
3431,0,0,1.002986515,0
3432,2,2,0.7261443068,0
3433,0,0,1.645467101,0
3434,0,0,1.230135155,0
3435,1,1,1.418821066,0
3436,2,2,1.114105114,0
3437,0,0,1.111730117,0
3438,2,2,0.656215508,0
3439,1,2,0.5102724763,0
3440,1,2,0.8603020047,0
3441,2,2,0.9636738744,0
3442,2,2,0.8604398108,0
3443,1,2,1.275688895,0
3444,0,0,1.037886581,0
3445,-1,3,1.952577561,1
3446,1,2,0.4812930365,0
3447,1,2,0.5316690684,0
3448,0,0,0.3771360944,0
3449,0,0,1.583044204,0
3450,2,2,0.296537992,0
3451,1,2,0.8676404313,0
3452,2,2,0.7410501169,0
3453,1,2,0.5132038626,0
3454,-1,3,1.7020753,1
3455,0,0,0.916060226,0
3456,2,2,0.784477156,0
3457,1,2,1.058994461,0
3458,2,2,1.522296084,0
3459,2,2,0.7833870506,0
3460,0,0,1.189597662,0
3461,0,0,0.7721078313,0
3462,-2,2,1.377922565,1
3463,1,2,1.114368388,0
3464,-2,0,2.207848409,1
3465,0,0,1.784599881,0
3466,2,2,0.4813146617,0
3467,1,2,0.7438938458,0
3468,0,0,1.050568307,0
3469,1,2,0.6088723962,0
3470,-1,1,1.550835976,1
3471,0,0,0.887907466,0
3472,1,2,1.498952462,0
3473,2,1,0.4851326125,0
3474,0,0,1.279809256,0
3475,0,0,1.132363215,0
3476,0,0,1.776115345,0
3477,1,2,0.4352986811,0
3478,2,2,0.4595730704,0
3479,1,2,0.9741704127,0
3480,0,0,1.14208812,0
3481,1,2,0.7693472316,0
3482,0,0,1.059451222,0
3483,0,0,0.9697603887,0
3484,0,0,1.492451219,0
3485,1,2,0.8974477292,0
3486,0,0,1.60864449,0
3487,1,2,1.055895513,0
3488,1,1,1.703389993,0
3489,1,1,0.3121522225,0
3490,0,0,1.143982153,0
3491,1,1,1.259752555,0
3492,0,0,0.9380532326,0
3493,0,0,0.9793519899,0
3494,-1,1,2.759975813,1
3495,2,2,0.529796174,0
3496,1,2,0.5818081542,0
3497,0,0,1.769592434,0
3498,2,1,0.718871508,0
3499,-2,3,1.499710203,1
3500,-2,1,1.574125113,1
3501,0,0,1.708356302,0
3502,1,2,0.767671557,0
3503,0,0,1.154637615,0
3504,1,1,0.3701780785,0
3505,1,2,0.854212285,0
3506,0,0,1.141169506,0
3507,0,0,1.775818262,0
3508,0,0,0.7994118292,0
3509,2,2,1.455569777,0
3510,0,0,0.5147465611,0
3511,0,0,0.3016597778,0
3512,1,2,0.370398458,0
3513,0,0,0.7267011494,0
3514,1,2,0.8265719792,0
3515,0,0,0.4993652235,0
3516,1,2,0.6905566695,0
3517,0,0,1.751225753,0
3518,1,1,0.6225336361,0
3519,0,0,0.8125492217,0
3520,1,2,0.8282821296,0
3521,0,0,1.675842511,0
3522,0,0,1.785043921,0
3523,0,0,1.038847354,0
3524,0,0,1.329975867,0
3525,1,1,0.5191899298,0
3526,0,0,1.753791931,0
3527,1,2,0.9784732935,0
3528,0,0,1.13011793,0
3529,0,0,1.132519154,0
3530,0,0,0.9943235158,0
3531,0,0,1.806067001,0
3532,2,1,0.4098282565,0
3533,0,0,0.9547298525,0
3534,-1,1,2.399587653,1
3535,1,2,1.689412071,0
3536,1,2,0.5325055267,0
3537,0,0,1.15865447,0
3538,-1,3,1.074396147,1
3539,-1,1,2.070960823,1
3540,2,2,1.041523489,0
3541,-1,3,0.337496966,1
3542,1,2,0.9480228118,0
3543,1,2,0.4451988319,0
3544,0,0,0.6428816343,0
3545,1,2,0.5199799123,0
3546,0,0,1.046782095,0
3547,0,0,1.744252033,0
3548,1,1,1.143729796,0
3549,0,0,1.746624201,0
3550,1,2,1.074693368,0
3551,0,0,1.338661311,0
3552,-1,3,1.471867086,1
3553,-2,3,1.465625209,1
3554,0,0,1.783286088,0
3555,-1,3,2.135438365,1
3556,0,0,0.7315882268,0
3557,1,1,0.7436129642,0
3558,-1,3,1.474510836,1
3559,1,1,0.9607078703,0
3560,0,0,1.289471851,0
3561,0,0,0.9244530191,0
3562,0,0,0.9899661918,0
3563,0,0,1.071846342,0
3564,0,0,0.9685034554,0
3565,0,0,0.9444534757,0
3566,1,2,0.3394926866,0
3567,2,1,0.9374631832,0
3568,0,0,1.099174366,0
3569,1,2,0.7431815416,0
3570,1,2,1.043182258,0
3571,-1,0,2.085741442,1
3572,1,2,0.4042641847,0
3573,0,0,0.9689871839,0
3574,0,0,0.9918452185,0
3575,0,0,1.017958784,0
3576,-1,3,1.478680925,1
3577,2,2,1.499878858,0
3578,-1,2,1.558615627,1
3579,2,2,1.27975274,0
3580,0,0,0.9957123164,0
3581,0,0,1.63941355,0
3582,-1,3,2.003137065,1
3583,0,0,0.7790572958,0
3584,0,0,0.8824699923,0
3585,1,2,1.098435483,0
3586,0,0,0.6038561732,0
3587,2,1,0.7146590125,0
3588,0,0,1.031119802,0
3589,2,1,0.4602448323,0
3590,0,0,1.005320596,0
3591,0,0,1.103314116,0
3592,0,0,1.641125119,0
3593,1,2,0.3974763779,0
3594,1,1,0.8738297017,0
3595,1,2,0.3961890606,0
3596,0,0,1.378468884,0
3597,2,1,0.9873276727,0
3598,0,0,1.718727015,0
3599,0,0,1.138621167,0
3600,0,0,1.285091368,0
3601,2,2,1.52201895,0
3602,2,2,1.041484817,0
3603,0,0,1.638708035,0
3604,0,0,1.038968708,0
3605,0,0,0.9253233399,0
3606,0,0,0.9442810134,0
3607,-2,1,1.17034039,1
3608,0,0,1.020796743,0
3609,1,2,0.5432296862,0
3610,0,0,1.001469057,0
3611,0,0,0.9340661982,0
3612,1,2,0.6315872742,0
3613,2,2,0.4832504271,0
3614,1,1,0.8480109523,0
3615,1,2,0.4214813183,0
3616,0,0,1.204360065,0
3617,0,0,1.001422771,0
3618,2,2,0.3874751023,0
3619,-1,3,1.777229416,1
3620,0,0,0.9379609481,0
3621,1,1,1.613327,0
3622,-2,3,1.795241582,1
3623,0,0,1.758219343,0
3624,0,0,1.758215744,0
3625,0,0,1.051249222,0
3626,1,2,0.8480500522,0
3627,1,2,0.8976207746,0
3628,0,0,1.632210635,0
