Radio Frequency,Azimuth,Angle Of Elevation,Ground_Truth,Predicted_Cluster
5400.372592,0.525618294,-0.062363776,Emitter_1,Emitter_1
5408.086787,1.282786934,0.944332201,Emitter_2,Emitter_2
5408.882848,1.886746371,1.530009484,Emitter_2,Emitter_2
5400.419897,1.832345626,1.486691204,Emitter_2,Emitter_2
5409.439717,0.960495192,0.069694248,Noise,Noise
5408.339602,1.544227821,0.661700122,Emitter_2,Noise
5400,1.283724021,1.007408271,Emitter_2,Emitter_2
5400,1.522906795,1.875979488,Emitter_2,Emitter_2
5400,1.66100241,0.956945514,Emitter_2,Emitter_2
5409.85867,1.458646536,1.104328648,Noise,Emitter_2
5409.151078,1.615838635,1.53190881,Emitter_2,Emitter_2
5400,0.09176524,0.210768806,Emitter_1,Emitter_1
5409.824877,1.372010448,0.931683866,Emitter_2,Emitter_2
5407.674855,0.588566395,1.268373525,Noise,Noise
5402.713711,0.209094188,0.237569305,Emitter_1,Emitter_1
5406.817493,1.770648741,1.677191911,Emitter_2,Emitter_2
5408.021861,0.21493629,0.357186045,Emitter_1,Emitter_1
5410,1.682892122,1.170215158,Emitter_2,Emitter_2
5403.704791,1.325757054,0.970234636,Emitter_2,Emitter_2
5407.982906,1.937042575,1.090669874,Noise,Noise
5401.831247,1.271848442,0.846639955,Emitter_2,Emitter_2
5410,1.602472213,0.624275764,Emitter_2,Emitter_2
5400.220126,1.879310254,1.846174555,Emitter_2,Emitter_2
5401.899181,1.549533368,1.069609599,Emitter_2,Emitter_2
5402.123935,1.453876499,1.260143275,Emitter_2,Emitter_2
5410,1.582661718,0.895850261,Emitter_2,Emitter_2
5400,1.559198614,0.685840242,Emitter_2,Emitter_2
5400.238106,1.185317294,1.058630339,Emitter_2,Emitter_2
5403.845398,0.498129956,0,Emitter_1,Emitter_1
5407.746133,0.241284345,1.108392108,Noise,Noise
5410,1.817962276,1.455446574,Emitter_2,Emitter_2
5400,1.611745756,0.948817801,Emitter_2,Emitter_2
5403.322548,1.441892601,1.865310929,Emitter_2,Noise
5401.699536,0.326327715,0.088680164,Emitter_1,Emitter_1
5400,1.773031649,1.644506877,Emitter_2,Emitter_2
5403.536825,1.014483261,0.126083462,Noise,Noise
5400,1.428068001,1.040388194,Emitter_2,Emitter_2
5400,0.450738706,0.228575139,Emitter_1,Emitter_1
5402.886416,1.82049904,1.64797849,Emitter_2,Emitter_2
5398.347648,1.518434952,1.09039959,Emitter_2,Emitter_2
5410,2,1.63506107,Emitter_2,Emitter_2
5406.968086,1.655202435,1.298314432,Emitter_2,Emitter_2
5407.197512,1.743303091,1.638372432,Noise,Emitter_2
5400.092091,0.353763931,0,Emitter_1,Emitter_1
5400,0.219699142,0,Emitter_1,Emitter_1
5409.01095,2.052259721,1.973929636,Emitter_2,Emitter_2
5400,1.337280748,0.801472743,Emitter_2,Emitter_2
5405.533996,2,1.930951404,Emitter_2,Emitter_2
5400,1.532479091,0.470769897,Emitter_2,Emitter_2
5400,2,1.704963555,Emitter_2,Emitter_2
5400,2,1.936905493,Emitter_2,Emitter_2
5399.645393,1.721050965,0.908914146,Emitter_2,Emitter_2
5400,0.352933203,0.06826459,Emitter_1,Emitter_1
5410,0.431029827,0,Emitter_1,Emitter_1
5406.7337,1.842389891,0.287492546,Noise,Noise
5404.389265,1.592237469,1.786601948,Emitter_2,Emitter_2
5400,1.861027117,1.576080296,Emitter_2,Emitter_2
5400,1.381042862,0.993570953,Emitter_2,Emitter_2
5400,1.70026497,0.871622361,Emitter_2,Emitter_2
5404.033823,1.482577405,2,Emitter_2,Emitter_2
5400,1.602745427,1.952190616,Emitter_2,Emitter_2
5400,1.309067276,1.094945503,Emitter_2,Emitter_2
5409.048895,0.156957901,0.089897062,Emitter_1,Emitter_1
5410,0.320484619,0.00048888,Emitter_1,Emitter_1
5400.191366,1.421397215,0.778266776,Emitter_2,Emitter_2
5400,2,1.729515988,Emitter_2,Emitter_2
5410,1.644170061,1.708006682,Emitter_2,Emitter_2
5410,0.617178865,0.133564574,Emitter_1,Emitter_1
5400,1.535068153,1.006085397,Emitter_2,Emitter_2
5403.30905,0.493001459,0.116426269,Emitter_1,Emitter_1
5410,0.232407641,0,Emitter_1,Emitter_1
5400,0.077426428,0,Emitter_1,Emitter_1
5400.683542,1.292475836,1.219163639,Emitter_2,Emitter_2
5400,2,1.941385072,Emitter_2,Emitter_2
5407.729353,0.070121594,0,Emitter_1,Emitter_1
5400,2,1.648051357,Emitter_2,Emitter_2
5401.544143,1.917599232,1.784021197,Emitter_2,Emitter_2
5400,1.544635788,1.824260619,Emitter_2,Emitter_2
5400,0.184017545,0,Emitter_1,Emitter_1
5405.744463,0.523667608,0.126534375,Emitter_1,Emitter_1
5400,0.364515265,0,Emitter_1,Emitter_1
5409.047266,0.088867869,0.204279601,Emitter_1,Emitter_1
5403.04518,1.641469138,1.384175546,Noise,Emitter_2
5409.107438,0.341690039,1.541781007,Noise,Noise
5404.612093,0.222491767,0,Emitter_1,Emitter_1
5408.434279,1.053378934,0.779827693,Emitter_2,Noise
5407.903522,1.728543129,1.108874726,Emitter_2,Emitter_2
5401.426203,0.840792627,1.615751558,Noise,Noise
5402.892557,0.804066697,0,Emitter_1,Noise
5400,1.876110471,1.651176375,Emitter_2,Emitter_2
5410,1.428552074,0.9882331,Emitter_2,Emitter_2
5399.31974,0.157299179,0.142591027,Emitter_1,Emitter_1
5400,1.272793073,0.768511409,Emitter_2,Emitter_2
5410,1.956953306,1.93251858,Emitter_2,Emitter_2
5400,2,1.85898451,Emitter_2,Emitter_2
5405.035561,1.874333467,0.351138637,Noise,Emitter_2
5406.3915,0.803490137,1.850239198,Noise,Emitter_2
5404.770269,2,1.741004862,Emitter_2,Emitter_2
5403.062392,1.167360263,1.08408485,Emitter_2,Emitter_2
5401.990496,0.281776997,0,Emitter_1,Emitter_1
5407.936611,0.359153263,0.074369993,Emitter_1,Emitter_1
5409.533526,1.454553504,1.095905833,Noise,Emitter_2
5410,1.530561343,0.674165351,Emitter_2,Emitter_2
5400,1.86129083,1.79459971,Emitter_2,Emitter_2
5404.192363,1.568849866,0.678142957,Emitter_2,Emitter_2
5409.132038,0.013827825,1.095005627,Noise,Noise
5400,1.737620472,0.782987303,Emitter_2,Emitter_2
5400,0.365508758,0,Emitter_1,Emitter_1
5401.985942,0.180043517,0,Emitter_1,Emitter_1
5405.145085,1.803344735,2,Emitter_2,Emitter_2
5402.36452,1.779470329,0.886610669,Noise,Emitter_2
5406.205316,1.463691119,1.303275186,Noise,Emitter_2
5400,1.94421445,1.852738486,Emitter_2,Emitter_2
5400,0.16479032,0,Emitter_1,Emitter_1
5400,0.389093388,0.010323086,Emitter_1,Emitter_1
5400,1.794287446,1.536293087,Emitter_2,Emitter_2
5406.151654,1.098004905,1.331750003,Noise,Noise
5410,0.655104778,0.106258288,Emitter_1,Emitter_1
5407.872655,1.814995599,1.885838271,Emitter_2,Emitter_2
5400,1.868110434,1.820968539,Emitter_2,Emitter_2
5400,1.910064263,1.806022071,Emitter_2,Emitter_2
5400,1.764135992,1.881865014,Emitter_2,Emitter_2
5400,2,1.552398818,Emitter_2,Emitter_2
5410,1.62273398,1.045064566,Emitter_2,Emitter_2
5408.456275,1.382260909,1.940089108,Emitter_2,Emitter_2
5400,1.972117249,1.753799731,Emitter_2,Emitter_2
5410,0.329628208,0.04636366,Emitter_1,Emitter_1
5410,2,1.99084645,Emitter_2,Emitter_2
5403.515328,0.623993118,0.891887928,Noise,Noise
5405.865529,0,0,Emitter_1,Emitter_1
5410,0.384291487,0,Emitter_1,Emitter_1
5400,1.125337343,0.799421212,Emitter_2,Emitter_2
5400,0.446947263,0.213606845,Emitter_1,Emitter_1
5400,1.314753079,1.262412886,Emitter_2,Emitter_2
5403.663538,0.062961929,0.908659408,Noise,Noise
5400,1.91032277,1.45227177,Emitter_2,Emitter_2
5410,2,1.706724668,Emitter_2,Emitter_2
5405.811879,1.891974105,0.985145338,Noise,Emitter_2
5405.407157,0.820831757,0.849580002,Noise,Noise
5402.901529,1.799044012,1.884880566,Emitter_2,Emitter_2
5400,0.567392282,0,Emitter_1,Emitter_1
5410,1.742325907,1.92134141,Emitter_2,Emitter_2
5400,0.099060605,0,Emitter_1,Emitter_1
5409.446195,1.832860645,0.727441931,Emitter_2,Noise
5406.693039,0.705905427,1.186512394,Noise,Noise
5400,1.400462186,1.273124858,Emitter_2,Emitter_2
5402.65406,0.130106881,0,Emitter_1,Emitter_1
5400,1.424908092,0.742522167,Emitter_2,Emitter_2
5401.238207,1.949162636,1.885525199,Emitter_2,Emitter_2
5407.804855,1.573016618,1.059011766,Emitter_2,Emitter_2
5410,1.542521808,1.757140109,Emitter_2,Emitter_2
5405.654817,0.627063882,0.05624643,Emitter_1,Emitter_1
5410,1.26013507,0.858892393,Emitter_2,Emitter_2
5401.890981,1.265553018,0.911620311,Emitter_2,Emitter_2
5403.285171,0.599053811,0,Emitter_1,Emitter_1
5400,2,1.941428823,Emitter_2,Emitter_2
5399.036002,1.614210837,0.705854808,Emitter_2,Noise
5405.02438,1.83663897,1.761259281,Emitter_2,Emitter_2
5400.739779,1.938523691,1.784701176,Noise,Emitter_2
5400,1.819344361,1.745329736,Emitter_2,Emitter_2
5400,1.794928384,1.978074114,Emitter_2,Emitter_2
5405.036984,2,1.844339065,Emitter_2,Emitter_2
5406.425672,1.973933489,1.976522659,Noise,Emitter_2
5402.599434,0.407667267,0.091410772,Emitter_1,Emitter_1
5405.270133,1.852153044,1.148994384,Emitter_2,Emitter_2
5400,1.394290753,1.924652547,Emitter_2,Emitter_2
5400,1.794085603,1.454800159,Emitter_2,Emitter_2
5401.120019,1.2411466,1.36565934,Noise,Noise
5402.529715,1.379852119,0.821749768,Emitter_2,Emitter_2
5408.56911,1.818685288,0.890594354,Emitter_2,Emitter_2
5403.346608,1.914574047,2,Emitter_2,Emitter_2
5406.782562,0.111015699,0.238107921,Emitter_1,Emitter_1
5410,1.302973526,0.884811565,Emitter_2,Emitter_2
5403.108268,1.725082262,0.870932657,Emitter_2,Emitter_2
5400.451453,0.29857669,0,Emitter_1,Emitter_1
5408.240858,0.389954306,0.0249915,Emitter_1,Emitter_1
5407.023396,2,1.768824579,Emitter_2,Emitter_2
5400,0.421455695,0.104257795,Emitter_1,Emitter_1
5409.371831,1.579307503,1.060285119,Emitter_2,Emitter_2
5401.721296,1.773470383,1.458782026,Emitter_2,Emitter_2
5400,1.887616217,2,Emitter_2,Emitter_2
5407.850876,0.131759247,0.212872888,Emitter_1,Emitter_1
5409.778273,0.214082921,0.186638022,Emitter_1,Emitter_1
5406.893715,0.079445318,0,Emitter_1,Emitter_1
5400,1.776977165,1.981434188,Emitter_2,Emitter_2
5400,1.613563447,1.112306395,Emitter_2,Emitter_2
5410,0.213390432,0,Emitter_1,Emitter_1
5400,1.584472821,1.913868604,Emitter_2,Emitter_2
5410,0.053688634,0,Emitter_1,Emitter_1
5406.242821,0.273678658,0.090171761,Emitter_1,Emitter_1
5400.733843,0.189713294,0,Emitter_1,Emitter_1
5410,1.341864545,1.253932817,Emitter_2,Emitter_2
5403.356124,1.870538094,1.655747759,Emitter_2,Emitter_2
5400.495563,1.639834031,1.10128361,Emitter_2,Emitter_2
5400,0.151671662,0,Emitter_1,Emitter_1
5400,1.310113097,1.120144908,Emitter_2,Emitter_2
5400,0.585567367,0,Emitter_1,Emitter_1
5405.416196,1.726102411,1.766248017,Emitter_2,Emitter_2
5401.760113,0.26970867,0.230203087,Emitter_1,Emitter_1
5400,1.60725353,0.863748077,Emitter_2,Emitter_2
5410,1.693940353,1.642385714,Emitter_2,Emitter_2
5399.79845,0.327206041,-0.025329966,Emitter_1,Emitter_1
5400,1.607445932,1.660965069,Emitter_2,Emitter_2
5400,1.622894223,1.204029567,Emitter_2,Emitter_2
5400,1.660222682,1.93813015,Emitter_2,Emitter_2
5404.247465,1.31659949,1.444903701,Emitter_2,Noise
5400,0.127504867,0,Emitter_1,Emitter_1
5409.767425,1.499531314,0.934820135,Emitter_2,Emitter_2
5400,1.81099531,1.830131213,Emitter_2,Emitter_2
5400.848975,0.61120216,0.045212259,Emitter_1,Emitter_1
5402.617115,0.05780145,1.435168439,Noise,Noise
5400,1.787603841,1.86886152,Emitter_2,Emitter_2
5405.099288,1.990066226,1.799170867,Emitter_2,Emitter_2
5400,1.948648109,1.980650594,Emitter_2,Emitter_2
5403.924002,1.986433556,2,Emitter_2,Emitter_2
5400,1.423171498,1.161947728,Emitter_2,Emitter_2
5404.12877,2,1.836105143,Emitter_2,Emitter_2
5400,1.851823202,2,Emitter_2,Emitter_2
5400,0.16599253,0.083934578,Emitter_1,Emitter_1
5400,0.350898162,0.088867943,Emitter_1,Emitter_1
5400,2,1.838261105,Emitter_2,Emitter_2
5400,1.793430354,1.024675111,Emitter_2,Emitter_2
5400,1.618473526,1.767859926,Emitter_2,Emitter_2
5400,0.375393533,0,Emitter_1,Emitter_1
5400,0.276031704,0,Emitter_1,Emitter_1
5410,1.529544942,1.696853249,Emitter_2,Emitter_2
5402.481035,1.646824982,1.722013757,Emitter_2,Emitter_2
5400.707836,1.692471726,1.412754739,Emitter_2,Emitter_2
5400,2,1.552688123,Emitter_2,Emitter_2
5410,1.676704167,1.633958495,Emitter_2,Emitter_2
5400.251706,0.200352689,0.074982606,Emitter_1,Emitter_1
5400,1.851208984,1.970597952,Emitter_2,Emitter_2
5406.687466,1.286939159,1.022399379,Emitter_2,Emitter_2
5404.119245,1.319295998,1.318157773,Noise,Emitter_2
5400,0.724237241,0.075568458,Emitter_1,Emitter_1
5400,1.895924367,1.62315465,Emitter_2,Emitter_2
5400.410468,1.507908432,1.212793921,Emitter_2,Emitter_2
5400,0.323260194,0,Emitter_1,Emitter_1
5405.266315,1.567479774,1.755262008,Emitter_2,Emitter_2
5400.16508,1.461392107,1.786186984,Noise,Emitter_2
5410,1.642762027,1.801599575,Emitter_2,Emitter_2
5400.867862,1.011219306,1.129777687,Emitter_2,Noise
5400,1.879229864,1.295503518,Emitter_2,Emitter_2
5403.762181,1.539729023,1.980367326,Emitter_2,Emitter_2
5403.376165,0.295827718,0.21227136,Noise,Emitter_1
5410,1.707088395,1.897206194,Emitter_2,Emitter_2
5400,0.218610807,0.408048005,Emitter_1,Emitter_1
5400.895896,1.764063662,0.679550968,Emitter_2,Emitter_2
5405.067876,1.983499421,1.464331865,Emitter_2,Emitter_2
5400,0.004903622,0,Emitter_1,Emitter_1
5400,1.563747757,1.258980684,Emitter_2,Emitter_2
5400,0.660307978,0.248220379,Emitter_1,Emitter_1
5410,1.517751622,1.570159952,Emitter_2,Emitter_2
5400,0.159210828,0,Emitter_1,Emitter_1
5409.176579,1.790912296,0.995468782,Emitter_2,Emitter_2
5403.786706,0.971142129,0.997773097,Noise,Noise
5407.432741,0.263075909,0.090894799,Emitter_1,Emitter_1
5400,1.18017027,1.140981137,Emitter_2,Emitter_2
5410,1.885850801,1.887277399,Emitter_2,Emitter_2
5401.948185,0.481099961,1.657703549,Noise,Noise
5406.13821,1.560353407,0.621198354,Noise,Noise
5400,1.456551754,1.176849404,Emitter_2,Emitter_2
5406.056339,1.354551865,1.778400593,Emitter_2,Emitter_2
5406.080291,1.784922505,0.93568688,Emitter_2,Emitter_2
5407.04394,0.962043369,1.824946759,Noise,Emitter_2
5400,1.883425257,1.518034048,Emitter_2,Emitter_2
5405.864968,2,1.66831011,Emitter_2,Emitter_2
5400,0.423611304,0,Emitter_1,Emitter_1
5400,1.93178549,1.977012438,Emitter_2,Emitter_2
5408.894415,1.440709089,1.310712546,Emitter_2,Emitter_2
5400,1.822584521,1.492593975,Emitter_2,Emitter_2
5407.553672,1.483003317,2,Emitter_2,Noise
5400,1.241159756,1.226138543,Emitter_2,Emitter_2
5408.44226,1.4761457,1.702788442,Noise,Emitter_2
5398.787801,1.925908438,1.377946107,Emitter_2,Noise
5401.66386,1.705360888,1.50703364,Emitter_2,Emitter_2
5402.238914,1.909691374,1.101834708,Emitter_2,Emitter_2
5406.016753,1.682147593,0.933787879,Noise,Emitter_2
5400,1.507022801,0.947327245,Emitter_2,Emitter_2
5410,1.606029817,1.030195262,Emitter_2,Emitter_2
5400,1.566503519,1.686899111,Emitter_2,Emitter_2
5410,1.529529563,1.71521422,Emitter_2,Emitter_2
5400,1.535128095,1.71184569,Emitter_2,Emitter_2
5400,0.013554953,0,Emitter_1,Emitter_1
5410,1.220239014,1.121562398,Emitter_2,Emitter_2
5409.764262,1.517288207,0.96280238,Emitter_2,Emitter_2
5400,1.496037699,0.8413211,Emitter_2,Emitter_2
5410,0.275304357,0,Emitter_1,Emitter_1
5400,1.356473422,0.710973692,Emitter_2,Emitter_2
5402.927583,1.187324881,0.666709586,Noise,Noise
5407.692374,0.168191352,0.500951164,Emitter_1,Noise
5400,1.453485346,0.954423426,Emitter_2,Emitter_2
5400,1.254449575,1.122195814,Emitter_2,Emitter_2
5410,1.856176815,1.563023905,Emitter_2,Emitter_2
5402.792753,0.238531025,1.587763786,Noise,Emitter_2
5400,1.25153974,1.045311462,Emitter_2,Emitter_2
5410,1.802902104,1.861443679,Emitter_2,Emitter_2
5400,0.258677464,0.117127967,Emitter_1,Emitter_1
5405.905157,0.288512745,0.372182341,Noise,Emitter_1
5408.112749,1.413805723,1.001878012,Emitter_2,Emitter_2
5410,1.69606438,1.911098673,Emitter_2,Emitter_2
5400,0.275113175,0.004605909,Emitter_1,Emitter_1
5410,1.523038709,1.604216017,Emitter_2,Emitter_2
5409.792468,1.453099452,0.735938974,Emitter_2,Emitter_2
5404.972042,1.724139074,1.788680143,Noise,Emitter_2
5406.306958,1.611631342,1.487967337,Emitter_2,Noise
5409.648555,0.414134551,0.702409483,Noise,Noise
5400,1.797202107,1.751786639,Emitter_2,Emitter_2
5402.872102,1.517839782,0.876671227,Emitter_2,Emitter_2
5402.531603,0.272740577,0,Emitter_1,Emitter_1
5410,1.781237584,1.884098669,Emitter_2,Emitter_2
5400,1.657598868,0.663438211,Emitter_2,Emitter_2
5410,1.728389015,1.016927953,Emitter_2,Emitter_2
5400,2,2,Emitter_2,Emitter_2
5410,2,1.612762289,Emitter_2,Emitter_2
5400,0.31855873,0,Emitter_1,Emitter_1
5410,1.727827188,1.663678122,Emitter_2,Emitter_2
5408.764642,1.675150625,1.082140326,Emitter_2,Emitter_2
5406.613858,1.221014941,0.557401995,Noise,Noise
5400,1.361327051,0.816562035,Emitter_2,Emitter_2
5400,0.001529118,0.225803279,Emitter_1,Emitter_1
5410,1.366912511,1.102154343,Emitter_2,Emitter_2
5410,1.509775645,0.985632452,Emitter_2,Emitter_2
5400,0.606697029,0,Emitter_1,Emitter_1
5403.43512,0.283704457,0,Emitter_1,Emitter_1
5400,0.400788125,0.071313261,Emitter_1,Emitter_1
5408.999565,1.855633405,0.065460826,Noise,Noise
5410,1.514226121,0.85257255,Emitter_2,Emitter_2
5405.790757,1.458787237,1.856084702,Emitter_2,Emitter_2
5400,0.070400097,0,Emitter_1,Emitter_1
5410,1.501261487,1.139998642,Emitter_2,Emitter_2
5404.800168,1.59085356,1.67605691,Noise,Emitter_2
5408.458397,0,0,Emitter_1,Emitter_1
5410,0.249197754,0.120953732,Emitter_1,Emitter_1
5409.336846,1.475973337,1.108010631,Emitter_2,Emitter_2
5405.712343,1.657716228,0.865235797,Emitter_2,Emitter_2
5410,0.209944184,0,Emitter_1,Emitter_1
5410,2,1.840885429,Emitter_2,Emitter_2
5410,1.75589161,2,Emitter_2,Emitter_2
5400,1.89192906,1.880660914,Emitter_2,Emitter_2
5400,0.045979365,0.164993654,Emitter_1,Emitter_1
5407.856869,1.820042654,1.725918715,Emitter_2,Emitter_2
5400,1.751813755,2,Emitter_2,Emitter_2
5410.110922,1.59215316,0.913110169,Emitter_2,Emitter_2
5403.156285,1.202279638,1.068120827,Noise,Emitter_2
5410,2,2,Emitter_2,Emitter_2
5410,1.940909207,1.547311835,Emitter_2,Emitter_2
5410,1.146403519,1.404164213,Emitter_2,Emitter_2
5400,1.452758413,1.858842986,Emitter_2,Emitter_2
5410,1.547532073,1.405178066,Emitter_2,Emitter_2
5409.416439,1.577922256,1.308882335,Emitter_2,Emitter_2
5400,1.724810967,0.920628239,Emitter_2,Emitter_2
5410,1.956296706,0.875327138,Emitter_2,Emitter_2
5400,1.932798906,1.728196515,Emitter_2,Emitter_2
5405.976878,1.569864857,1.85186857,Emitter_2,Emitter_2
5400,1.516754415,0.967176483,Emitter_2,Emitter_2
5400,1.278240981,0.945314018,Emitter_2,Emitter_2
5400,1.43160769,1.168970297,Emitter_2,Emitter_2
5410,1.137803683,1.104574362,Emitter_2,Emitter_2
5400,0.269457837,0.338959891,Emitter_1,Emitter_1
5400.848784,0.121368094,0.012766247,Emitter_1,Emitter_1
5406.805823,1.704849768,0.473374043,Noise,Emitter_2
5404.904082,0,0.06066365,Emitter_1,Emitter_1
5400,1.915949933,1.692639347,Emitter_2,Emitter_2
5400,1.282387501,1.064464566,Emitter_2,Emitter_2
5408.466717,1.497151724,1.655486848,Emitter_2,Emitter_2
5406.988369,1.78868529,0.820679569,Noise,Emitter_2
5400,1.22124388,0.899813909,Emitter_2,Emitter_2
5404.931962,1.992017153,1.64444573,Noise,Emitter_2
5400.049356,0.496513778,0,Emitter_1,Emitter_1
5401.546231,2,1.461116255,Emitter_2,Emitter_2
5404.367813,1.883091369,1.221549544,Noise,Emitter_2
5410,1.926569499,1.845799613,Emitter_2,Emitter_2
5400,1.644360527,1.127489911,Emitter_2,Emitter_2
5400,1.198483496,0.84396767,Emitter_2,Emitter_2
5405.208615,1.486683853,1.150995828,Noise,Emitter_2
5400,1.875860125,1.668662097,Emitter_2,Emitter_2
5408.06403,1.941680096,1.723922098,Emitter_2,Emitter_2
5401.820306,1.734937955,0.681212776,Emitter_2,Emitter_2
5400,1.484946628,1.917828214,Emitter_2,Emitter_2
5410,1.363386251,1.145492995,Emitter_2,Emitter_2
5400,1.930466259,0.762557909,Emitter_2,Emitter_2
5409.647311,0.325157652,1.057548732,Noise,Noise
5400,1.587151981,0.929301069,Emitter_2,Emitter_2
5401.289284,0.472909309,0,Emitter_1,Emitter_1
5405.920697,1.720560115,0.120581433,Noise,Noise
5405.684471,0.583322865,0,Emitter_1,Emitter_1
5410,1.623053411,1.097001485,Emitter_2,Emitter_2
5401.140448,1.33764266,0.455950061,Noise,Noise
5410,1.691456507,1.757631597,Emitter_2,Emitter_2
5400,0.447826233,0,Emitter_1,Emitter_1
5405.438781,1.538232033,1.560691443,Emitter_2,Emitter_2
5405.814463,1.541807334,0.990617843,Emitter_2,Emitter_2
5402.606451,1.340318281,0.22881945,Noise,Noise
5410,1.8858415,1.817882867,Emitter_2,Emitter_2
5405.652566,1.840248957,1.638271335,Emitter_2,Emitter_2
5400,1.780696606,1.578811495,Emitter_2,Emitter_2
5400,1.668479707,1.742675576,Emitter_2,Emitter_2
5408.55719,1.788277122,1.308548325,Emitter_2,Emitter_2
5400,1.428752719,0.938062567,Emitter_2,Emitter_2
5402.672529,1.481077193,1.217869005,Emitter_2,Emitter_2
5400,2,1.68736135,Emitter_2,Emitter_2
5403.602234,0.081187776,0.177310603,Emitter_1,Emitter_1
5400,1.798255806,0.934968768,Emitter_2,Emitter_2
5400,0.746765943,0,Emitter_1,Emitter_1
5400,1.855946582,1.844951846,Emitter_2,Emitter_2
5400,1.927046999,1.62942276,Emitter_2,Emitter_2
5401.578559,1.323800828,1.069314963,Emitter_2,Emitter_2
5409.702659,1.926257459,1.771406936,Emitter_2,Emitter_2
5400,0.633323941,0,Emitter_1,Emitter_1
5407.472712,1.273067655,1.152130272,Emitter_2,Emitter_2
5410,1.623233876,1.064208294,Emitter_2,Emitter_2
5409.435469,0,0,Emitter_1,Emitter_1
5400,1.868065643,1.551964797,Emitter_2,Emitter_2
5400,0.580576735,0,Emitter_1,Emitter_1
5400,1.851539521,1.833142686,Emitter_2,Emitter_2
5400,1.469387848,0.846489389,Emitter_2,Emitter_2
5400,2,2,Emitter_2,Emitter_2
5399.522374,1.83225123,1.031335199,Emitter_2,Emitter_2
5403.529141,0.726236496,0.832157342,Noise,Noise
5404.448292,1.821912147,1.253952073,Emitter_2,Emitter_2
5404.101603,1.736137348,1.693888238,Noise,Emitter_2
5410,1.626243675,1.096363138,Emitter_2,Emitter_2
5410,0.133708549,0,Emitter_1,Emitter_1
5407.373796,1.597152012,1.773702011,Noise,Emitter_2
5402.378522,0.593865622,1.303389478,Noise,Emitter_2
5404.383182,0.867042764,0.883715007,Noise,Noise
5403.519273,1.643409858,0.796366234,Emitter_2,Emitter_2
5400,1.515929918,1.296536141,Emitter_2,Emitter_2
5400,1.471117391,1.985263871,Emitter_2,Emitter_2
5410,1.363014662,1.288674005,Emitter_2,Emitter_2
5403.725056,0.665527681,0.0660236,Emitter_1,Emitter_1
5400,1.457943104,1.39617785,Emitter_2,Emitter_2
5410,1.579152327,0.90355558,Emitter_2,Emitter_2
5410,0.441543893,0,Emitter_1,Emitter_1
5400,1.660970196,1.837854147,Emitter_2,Emitter_2
5405.594839,1.395519769,0.825404429,Noise,Emitter_2
5410,1.732418513,1.616851792,Emitter_2,Emitter_2
5400,1.414035407,1.096693863,Emitter_2,Emitter_2
5400,1.712275688,1.713933629,Emitter_2,Emitter_2
5408.675593,1.595571171,1.837359151,Emitter_2,Emitter_2
5400,1.42394342,1.766428885,Emitter_2,Emitter_2
5400,2,1.809984487,Emitter_2,Emitter_2
5400,0.61190227,0.512139562,Emitter_1,Emitter_1
5402.580506,1.634114965,0.723060917,Emitter_2,Emitter_2
5402.088961,1.875384101,0.764423307,Noise,Noise
5402.135961,1.44737221,2,Emitter_2,Emitter_2
5400,1.910750425,1.682079444,Emitter_2,Emitter_2
5400.836832,2,2,Emitter_2,Emitter_2
5410,1.710707741,1.049542256,Emitter_2,Emitter_2
5410,1.006306435,1.000616322,Emitter_2,Emitter_2
5400,1.314572703,1.097781329,Emitter_2,Emitter_2
5405.640417,0.238508791,0.186611881,Emitter_1,Emitter_1
5409.200727,1.822437669,0.187585096,Noise,Noise
5410,1.357804081,2,Emitter_2,Emitter_2
5402.539754,1.696372277,2,Emitter_2,Emitter_2
5401.894451,1.954020969,1.438944145,Emitter_2,Emitter_2
5408.330181,1.528828579,2.034429655,Emitter_2,Emitter_2
5400,1.587629299,2,Emitter_2,Emitter_2
5403.839468,1.761224705,0.889863997,Emitter_2,Emitter_2
5400,1.789094952,1.973492205,Emitter_2,Emitter_2
5403.542518,1.522147413,1.008854082,Emitter_2,Emitter_2
5402.079907,1.91549618,1.770420047,Emitter_2,Emitter_2
5410,1.542407251,1.298752996,Emitter_2,Emitter_2
5405.243432,0.398557455,0.335458708,Emitter_1,Emitter_1
5404.324371,1.937615307,1.69453735,Emitter_2,Emitter_2
5410,2,1.899010899,Emitter_2,Emitter_2
5405.906248,0.034539177,0.087272848,Emitter_1,Emitter_1
5409.840508,0.53038988,0.169191836,Emitter_1,Emitter_1
5410,1.866095624,1.011676102,Emitter_2,Emitter_2
5403.819226,0.44907172,0.39410197,Emitter_1,Emitter_1
5400,1.666946297,1.839021356,Emitter_2,Emitter_2
5400,1.930274641,1.401633667,Emitter_2,Emitter_2
5400,1.699867824,1.713646855,Emitter_2,Emitter_2
5410,0.290120626,0,Emitter_1,Emitter_1
5400,1.988583457,2,Emitter_2,Emitter_2
5400,1.74640702,0.690392582,Emitter_2,Emitter_2
5410,0.555765655,0,Emitter_1,Emitter_1
5400,0.362153758,0,Emitter_1,Emitter_1
5400,1.427699624,0.820286275,Emitter_2,Emitter_2
5403.349248,0.524442885,-0.009641082,Emitter_1,Emitter_1
5400,0.412295335,0,Emitter_1,Emitter_1
5402.359122,1.712556507,2,Emitter_2,Emitter_2
